Date/Time	Lat	Lon
4/2/2014 20:42:00	40.7552	-73.9684
4/2/2014 20:42:00	40.7505	-73.9947
4/2/2014 20:42:00	40.7209	-73.9976
4/2/2014 20:43:00	40.7487	-73.9832
4/2/2014 20:43:00	40.7554	-73.9833
4/2/2014 20:44:00	40.8018	-73.969
4/2/2014 20:45:00	40.7494	-73.9927
4/2/2014 20:46:00	40.7551	-73.9726
4/2/2014 20:46:00	40.7301	-73.9911
4/2/2014 20:47:00	40.709	-74.0025
4/2/2014 20:47:00	40.8464	-73.9385
4/2/2014 20:48:00	40.743	-74.0075
4/2/2014 20:49:00	40.7868	-73.9777
4/2/2014 20:50:00	40.7585	-73.9726
4/2/2014 20:50:00	40.8183	-73.9606
4/2/2014 20:51:00	40.7749	-73.9587
4/2/2014 20:53:00	40.7282	-73.9885
4/2/2014 20:53:00	40.7554	-73.9773
4/2/2014 20:53:00	40.7346	-73.9946
4/2/2014 20:54:00	40.7251	-73.9831
4/2/2014 20:55:00	40.7601	-73.9752
4/2/2014 20:55:00	40.7514	-73.9779
4/2/2014 20:56:00	40.7955	-73.972
4/2/2014 20:56:00	40.7509	-73.9942
4/2/2014 20:56:00	40.7637	-73.9658
4/2/2014 20:58:00	40.7591	-73.9809
4/2/2014 20:59:00	40.7511	-73.9942
4/2/2014 21:01:00	40.7532	-73.9789
4/2/2014 21:01:00	40.7394	-74.0016
4/2/2014 21:03:00	40.7385	-73.9918
4/2/2014 21:04:00	40.7341	-74.0062
4/2/2014 21:04:00	40.7054	-74.0095
4/2/2014 21:04:00	40.7054	-74.0095
4/2/2014 21:05:00	40.6931	-73.993
4/2/2014 21:05:00	40.7636	-73.9795
4/2/2014 21:05:00	40.7025	-73.9896
4/2/2014 21:06:00	40.7683	-73.8622
4/2/2014 21:07:00	40.7185	-73.9949
4/2/2014 21:08:00	40.7583	-73.9723
4/2/2014 21:09:00	40.7448	-73.9831
4/2/2014 21:09:00	40.7196	-74.0104
4/2/2014 21:10:00	40.7577	-73.9726
4/2/2014 21:11:00	40.7263	-74.009
4/2/2014 21:11:00	40.7638	-73.9733
4/2/2014 21:11:00	40.7113	-74.0152
4/2/2014 21:13:00	40.7946	-73.9663
4/2/2014 21:14:00	40.7589	-73.9839
4/2/2014 21:14:00	40.7589	-73.9814
4/2/2014 21:16:00	40.7583	-73.8448
4/2/2014 21:17:00	40.7114	-74.0083
4/2/2014 21:17:00	40.7579	-73.9714
4/2/2014 21:17:00	40.675	-73.9813
4/2/2014 21:18:00	40.7099	-73.9624
4/2/2014 21:18:00	40.735	-73.9933
4/2/2014 21:20:00	40.7083	-74.0046
4/2/2014 21:20:00	40.7234	-73.9883
4/2/2014 21:20:00	40.7643	-73.9546
4/2/2014 21:20:00	40.7432	-74.0084
4/2/2014 21:22:00	40.7442	-73.9876
4/2/2014 21:22:00	40.7207	-73.9802
4/2/2014 21:23:00	40.7301	-73.9934
4/2/2014 21:25:00	40.7442	-73.9881
4/2/2014 21:27:00	40.7396	-74.0041
4/2/2014 21:29:00	40.7237	-74.0027
4/2/2014 21:30:00	40.7405	-74.0078
4/2/2014 21:30:00	40.7061	-74.018
4/2/2014 21:30:00	40.7816	-73.9768
4/2/2014 21:31:00	40.7237	-74.0007
4/2/2014 21:31:00	40.7642	-73.9761
4/2/2014 21:33:00	40.7222	-73.9576
4/2/2014 21:33:00	40.7533	-73.9737
4/2/2014 21:33:00	40.777	-73.9778
4/2/2014 21:34:00	40.7158	-73.9647
4/2/2014 21:36:00	40.7189	-73.9947
4/2/2014 21:36:00	40.7295	-74.0051
4/2/2014 21:36:00	40.7512	-73.9715
4/2/2014 21:37:00	40.6893	-73.976
4/2/2014 21:37:00	40.7432	-74.0058
4/2/2014 21:37:00	40.7552	-73.9788
4/2/2014 21:39:00	40.7427	-73.9967
4/2/2014 21:40:00	40.7527	-73.9725
4/2/2014 21:41:00	40.7592	-73.9727
4/2/2014 21:42:00	40.7299	-73.9988
4/2/2014 21:42:00	40.7515	-73.971
4/2/2014 21:43:00	40.75	-73.9918
4/2/2014 21:45:00	40.6796	-73.9609
4/2/2014 21:46:00	40.7804	-73.9816
4/2/2014 21:49:00	40.7312	-73.9858
4/2/2014 21:49:00	40.7249	-74.006
4/2/2014 21:51:00	40.7966	-73.918
4/2/2014 21:52:00	40.7271	-74.035
4/2/2014 21:52:00	40.7172	-73.9553
4/2/2014 21:52:00	40.7448	-73.9916
4/2/2014 21:54:00	40.7346	-74.0096
4/2/2014 21:57:00	40.7365	-74.0058
4/2/2014 21:57:00	40.7709	-73.8658
4/2/2014 21:57:00	40.7595	-73.9874
4/2/2014 21:59:00	40.7132	-74.0043
4/2/2014 22:01:00	40.7168	-73.9591
4/2/2014 22:02:00	40.7333	-74.0052
4/2/2014 22:04:00	40.7657	-73.9679
4/2/2014 22:05:00	40.6493	-73.9438
4/2/2014 22:06:00	40.7241	-74.0113
4/2/2014 22:07:00	40.7175	-74.0013
4/2/2014 22:09:00	40.7557	-73.9858
4/2/2014 22:12:00	40.6486	-73.783
4/2/2014 22:13:00	40.7134	-74.007
4/2/2014 22:14:00	40.758	-73.9792
4/2/2014 22:15:00	40.7742	-73.9491
4/2/2014 22:15:00	40.7639	-73.9771
4/2/2014 22:15:00	40.7617	-73.9809
4/2/2014 22:21:00	40.734	-74.0046
4/2/2014 22:21:00	40.7275	-73.994
4/2/2014 22:23:00	40.763	-73.9763
4/2/2014 22:24:00	40.764	-73.9863
4/2/2014 22:25:00	40.7379	-73.9838
4/2/2014 22:26:00	40.7275	-73.9934
4/2/2014 22:26:00	40.7582	-73.9893
4/2/2014 22:28:00	40.7301	-74.0048
4/2/2014 22:30:00	40.749	-73.9876
4/2/2014 22:32:00	40.713	-74.0104
4/2/2014 22:35:00	40.7239	-73.9911
4/2/2014 22:35:00	40.7743	-73.8729
4/2/2014 22:35:00	40.7215	-74.0011
4/2/2014 22:38:00	40.742	-74.0046
4/2/2014 22:40:00	40.7741	-73.8724
4/2/2014 22:40:00	40.7622	-73.9785
4/2/2014 22:41:00	40.7147	-73.9921
4/2/2014 22:42:00	40.6449	-73.7822
4/2/2014 22:45:00	40.7619	-73.9786
4/2/2014 22:47:00	40.7592	-73.9724
4/2/2014 22:47:00	40.7596	-73.9786
4/2/2014 22:49:00	40.759	-73.9625
4/2/2014 22:51:00	40.7267	-73.9961
4/2/2014 22:53:00	40.7271	-74.0347
4/2/2014 22:56:00	40.7203	-74.0101
4/2/2014 22:57:00	40.732	-73.9853
4/2/2014 22:58:00	40.7553	-73.9707
4/2/2014 22:58:00	40.7915	-73.9533
4/2/2014 22:59:00	40.7471	-74.0013
4/2/2014 22:59:00	40.7461	-73.9829
4/2/2014 22:59:00	40.7461	-73.9829
4/2/2014 23:02:00	40.7189	-74.0342
4/2/2014 23:08:00	40.7248	-73.9921
4/2/2014 23:10:00	40.7246	-73.982
4/2/2014 23:12:00	40.7596	-73.9854
4/2/2014 23:14:00	40.7245	-73.9976
4/2/2014 23:15:00	40.7282	-73.9994
4/2/2014 23:18:00	40.7083	-74.0102
4/2/2014 23:22:00	40.7445	-73.9884
4/2/2014 23:24:00	40.7739	-73.8716
4/2/2014 23:32:00	40.8037	-73.9914
4/2/2014 23:32:00	40.7419	-74.0035
4/2/2014 23:33:00	40.7571	-73.9752
4/2/2014 23:39:00	40.7375	-73.997
4/2/2014 23:39:00	40.7717	-73.9562
4/2/2014 23:40:00	40.7472	-73.9856
4/2/2014 23:40:00	40.7472	-73.9856
4/2/2014 23:44:00	40.766	-73.982
4/2/2014 23:44:00	40.7475	-73.9864
4/2/2014 23:52:00	40.6485	-73.7835
4/2/2014 23:53:00	40.722	-74.0041
